CollectionName;Labels;is_desired_language
BPMAI;['acceptance', 'acceptance', 'Admin', 'Office', 'check', 'form', 'EU', 'EU', 'lecturers', 'EU', 'lecturers', 'fax', 'all', 'to', 'PhD', 'Office', 'get', 'signature', 'from', 'Coordinator', 'and', 'Proponent', 'get', 'signature', 'from', 'Director', 'of', 'D', 'IS', 'I', 'get', 'signature', 'from', 'lecturer', 'grading', 'and', 'send', 'them', 'grading', 'and', 'send', 'them', 'nonE', 'U', 'nonE', 'U', 'lecturer', 'nonE', 'U', 'lecturer', 'notify', 'acceptance', 'notify', 'acceptance', 'PhD', 'Office', 'PhD', 'Office', 'prepare', 'contract', 'and', 'form', 'prepare', 'materials', 'prepare', 'payment', 'request', 'and', 'sign', 'the', 'form', 'receive', 'materials', 'and', 'documents', 'received', 'grades', 'received', 'grades', 'request', 'received', 'grades', 'request', 'received', 'invitation', 'received', 'invitation', 'reject', 'invitation', 'reject', 'invitation', 'rejected', 'rejected', 'request', 'grades', 'send', 'documents', 'to', 'Admin', 'Office', 'send', 'invitation', 'send', 'invitation', 'to', 'prepare', 'material', 'sign', 'documents'];True
BPMAI;['x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0'];True
BPMAI;['Check', 'if', 'the', 'BCC', 'app', 'is', 'installed', 'Check', 'internet', 'connect', 'tion', 'Connect', 'to', 'the', 'internet', 'Connected', 'Download', 'and', 'install', 'If', 'installed', 'If', 'not', 'installed', 'Not', 'connected', 'Startup', 'BBC', 'App', 'The', 'User', 'The', 'User'];True
BPMAI;['14', 'days', '21', 'days', 'Accrue', 'penalty', 'points', 'Australia', 'Post', 'mail', 'Check', 'client', 'renew', 'eligibility', 'Check', 'if', 'item', 'more', 'than', '14', 'days', 'overdue', 'Check', 'if', 'item', 'overdue', 'more', 'than', '1', 'hour', 'Check', 'if', 'item', 'overdue', 'more', 'than', '8', 'days', 'Check', 'if', 'item', 'overdue', 'more', 'than', '8', 'days', 'Check', 'if', 'item', 'requested', 'by', 'another', 'patron', 'Check', 'if', 'total', 'checked', 'out', 'item', '40', 'Check', 'if', 'total', 'checked', 'out', 'item', '40', 'Check', 'if', 'total', 'checked', 'out', 'item', '5', 'Check', 'if', 'total', 'checked', 'out', 'items', '60', 'Check', 'if', 'total', 'renewals', '1', 'Check', 'if', 'total', 'renewals', '1', 'Check', 'if', 'total', 'renewals', '1', 'Check', 'if', 'total', 'renewals', '4', 'Check', 'item', 'renew', 'ability', 'Client', 'Client', 'Continue', 'to', 'keep', 'loan', 'item', 'Email', 'notice', 'Gold', 'Card', 'holder', 'Gold', 'Card', 'holder', 'If', 'accrued', 'points', 'reaches', 'maximum', 'If', 'Audiovisual', 'loan', 'If', 'Audiovisual', 'loan', 'If', 'BONUS', 'loan', 'If', 'BONUS', 'loan', 'If', 'Course', 'reserve', 'loan', 'If', 'Course', 'reserve', 'loan', 'If', 'Games', 'Equipment', 'If', 'Games', 'Equipment', 'If', 'Griffith', 'University', 'loan', 'If', 'Griffith', 'University', 'loan', 'If', 'Recalled', 'item', 'If', 'Recalled', 'item', 'If', 'Standard', 'loan', 'If', 'Standard', 'loan', 'Keep', 'item', 'Login', 'to', 'My', 'Library', 'Profile', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'to', 'both', 'No', 'to', 'both', 'No', 'to', 'both', 'No', 'to', 'both', 'Notify', 'client', 'of', 'unsuccessful', 'renewal', 'Overdue', 'notice', 'Overdue', 'notice', 'Overdue', 'notice', 'Overdue', 'notice', 'QUTB', 'or', 'rower', 'QU', 'T', 'Library', 'System', 'QU', 'T', 'Library', 'System', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'indication', 'of', 'unsuccessful', 'renewal', 'Receive', 'loan', 'overdue', 'alert', 'Receive', 'replacement', 'cost', 'letter', 'Renew', 'item', 'Renew', 'item', 'Renew', 'item', 'Renew', 'item', 'Renew', 'item', 'Renewed', 'items', 'procedure', 'Renewed', 'items', 'procedure', 'Renewed', 'items', 'procedure', 'Renewed', 'items', 'procedure', 'Replacement', 'cost', 'bill', 'Replacement', 'cost', 'bill', 'Resolution', 'of', 'academic', 'and', 'financial', 'penalties', 'Resolution', 'of', 'borrowing', 'privileges', 'suspensions', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Resolve', 'unsuccessful', 'renewals', 'Return', 'item', 'Return', 'loan', 'item', 'Visit', 'learning', 'research', 'desk', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'to', 'either', 'Yes', 'to', 'either', 'Yes', 'to', 'either', 'Yes', 'to', 'either'];True
BPMAI;['Accepted', 'Account', 'Removed', 'Activation', 'Msg', 'Activation', 'Request', 'Add', 'External', 'Member', 'Check', 'Member', 'Data', 'External', 'Member', 'no', 'No', 'Sub', 'mm', 'it', 'ion', 'Process', 'External', 'Users', 'Applications', 'Process', 'Registration', 'Register', 'Request', 'Register', 'External', 'Member', 'Registration', 'Error', 'Registration', 'Error', 'Registration', 'Succeeded', 'Send', 'Accept', 'Msg', 'Send', 'Decline', 'Msg', 'Update', 'statistics', 'yes'];True
BPMAI;['Advice', 'candidates', 'verbally', 'that', 'their', 'application', 'has', 'been', 'unsuccessful', 'Approve', 'the', 'appointment', 'Arrange', 'for', 'medical', 'test', 'Arrange', 'for', 'next', 'level', 'manager', 'who', 'is', 'permanent', 'employee', 'for', 'approval', 'Attach', 'a', 'complete', 'business', 'case', 'to', 'appointment', 'approval', 'Check', 'variations', 'to', 'standard', 'Australian', 'government', 'policy', 'Check', 'appointment', 'approval', 'Check', 'need', 'of', 'medical', 'assessment', 'Check', 'voluntary', 'redundancy', 'from', 'Australian', 'government', 'institute', 'Client', 'next', 'level', 'manager', 'Client', 'next', 'level', 'manager', 'Close', 'vacancy', 'Contact', 'HR', 'service', 'or', 'recruitment', 'manager', 'Decide', 'the', 'terms', 'and', 'conditions', 'of', 'the', 'offer', 'Disclosed', 'info', 'to', 'client', 'manager', 'and', 'HR', 'representative', 'Discuss', 'certain', 'aspects', 'of', 'the', 'position', 'with', 'candidate', 'HR', 'coordinator', 'HR', 'representative', 'makes', 'a', 'formal', 'written', 'offer', 'if', 'candidate', 'accept', 'the', 'offer', 'if', 'have', 'If', 'manager', 'is', 'external', 'outsource', 'If', 'medical', 'test', 'report', 'is', 'ok', 'If', 'no', 'if', 'not', 'accept', 'In', 'form', 'Recruitment', 'manager', 'Investigate', 'the', 'details', 'Liaises', 'HR', 'representative', 'to', 'determine', 'when', 'made', 'offer', 'to', 'candidate', 'Make', 'formal', 'verbal', 'offer', 'Negotiation', 'success', 'Recruitment', 'manager', 'Renegotiation', 'with', 'candidate', 'S', 'can', 'a', 'copy', 'of', 'completed', 'forminG', 'ov', 'Sours', 'e', 'system', 'Send', 'a', 'letter', 'of', 'appointment', 'with', 'a', 'commencement', 'pack', 'Send', 'appointment', 'approval', 'with', 'mandatory', 'documentation', 'Send', 'the', 'appointment', 'approval', 'to', 'next', 'level', 'manager', 'Store', 'a', 'copyinG', 'ov', 'Source', 'system', 'TS', 'TS', 'Yes', 'Yes'];True
BPMAI;['Banking', 'Frontend', 'delay', 'in', 'results', 'in', 'form', 'about', 'the', 'delay', 'Level', '1', 'First', 'quick', 'scoring', 'Level', '2', 'determined', 'level', '2', 'determined', 'no', 'No', 'Results', 'received', 'Scoring', 'needed', 'Scoring', 'Bank', 'Scoring', 'Bank', 'Scoring', 'Credit', 'Protection', 'Agency', 'Scoring', 'Credit', 'Protection', 'Agency', 'send', 'a', 'request', 'to', 'the', 'Agency', 'waiting', 'for', 'the', 'results', 'received', 'yes', 'yes'];True
BPMAI;['Confirmation', 'Confirmation', 'Invitation', 'Invitation', 'Participant', 'Ready', 'to', 'be', 'Measured', 'Question', 'aire', 'Answers', 'Question', 'aire', 'Answers', 'Registration', 'ID', 'Registration', 'ID', 'Rest', 'ration', 'Details', 'Rest', 'ration', 'Details', 'Send', 'Invitations', 'Send', 'Question', 'aire', 'Answers', 'Send', 'Registration', 'Details', 'Send', 'Registration', 'ID', 'Subject', 'Subject', 'Subject', 'Subject', 'Wellbeing', 'UCL', 'Wellbeing', 'UCL', 'Wellbeing', 'UCL', 'Wellbeing', 'UCL'];True
BPMAI;['Create', 'package', 'label', 'Evaluate', 'choose', 'offer', 'Evaluate', 'amounts', 'Evaluate', 'if', 'insurance', 'is', 'needed', 'Goods', 'packaged', 'Hardware', 'company', 'Hardware', 'company', 'Head', 'of', 'logistics', 'Large', 'Amount', 'of', 'goods', 'No', 'No', 'Order', 'picked', 'up', 'Place', 'order', 'to', 'warehouse', 'men', 'Prepare', 'pickup', 'Prepare', 'pickup', 'Prepare', 'request', 'Receive', 'offer', '1', 'Receive', 'offer', '2', 'Receive', 'offer', '3', 'Secretary', 'Send', 'request', '3', 'to', 'carrier', 'Send', 'request', 'to', 'carrier', '1', 'Send', 'request', 'to', 'carrier', '2', 'Shipment', 'needed', 'Sign', 'off', 'parcel', 'insurance', 'Start', 'Normal', 'shipping', 'Start', 'Special', 'Shipping', 'Warehouse', 'men', 'Yes', 'Yes'];True
BPMAI;['no', 'book', 'attraction', 'book', 'attraction', 'manually', 'book', 'bus', 'book', 'hotel', 'Booking', 'Service', 'Booking', 'Service', 'check', 'request', 'conformation', 'is', 'sent', 'in', 'time', 'incoming', 'request', 'log', 'message', 'written', 'manually', 'no', 'no', 'one', 'of', 'the', 'bookings', 'failed', 'sub', 'pro', 'ces', 'manually', 'hand', 'eling', 'u', 'nava', 'ill', 'ability', 'message', 'sent', 'yes', 'yes', 'yes'];True
BPMAI;['Client', 'Client', 'Contract', 'signed', 'D', 'CDC', 'D', 'CDC', 'Define', 'Project', 'Scope', 'Instructional', 'Design', 'Management', 'Perform', 'Needs', 'Analysis', 'Project', 'Manager', 'Subject', 'Matter', 'Expert', 'Visual', 'Design'];True
BPMAI;['28', 'days', '7', 'days', 'Amount', '200', 'Amounts', '200', 'Ask', 'approval', 'from', 'supervisor', 'Cr', 'eat', 'a', 'new', 'account', 'Deposit', 'reimbursement', 'to', 'employees', 'direct', 'deposit', 'bank', 'account', 'Employee', 'has', 'an', 'account', 'No', 'account', 'for', 'this', 'employee', 'Receive', 'expense', 'report', 'Review', 'the', 'report', 'Send', 'the', 'employee', 'a', 'approval', 'in', 'progress', 'email', 'Send', 'the', 'employee', 'a', 'rejection', 'notice', 'by', 'email'];True
BPMAI;['APPROVED', 'Businesses', 'or', 'property', 'owner', 'gets', 'the', 'loan', 'By', 'overnight', 'mailto', 'a', 'property', 'inspector', 'Creation', 'of', 'a', 'manual', 'credit', 'report', 'eg', 'Dun', 'and', 'Brad', 'street', 'Data', 'is', 'entered', 'into', 'the', 'ALCS', 'and', 'a', 'paper', 'file', 'was', 'created', 'Disaster', 'has', 'occured', 'He', 'makes', 'the', 'report', 'complete', 'with', 'photos', 'and', 'a', 'written', 'report', 'Not', 'Approved', 'Sent', 'back', 'to', 'the', 'loan', 'officer', 'who', 'is', 'making', 'the', 'final', 'decision', 'The', 'center', 'advises', 'people', 'The', 'center', 'collects', 'the', 'applications', 'The', 'ph', 's', 'ical', 'file', 'is', 'shipped', 'to', 'the', 'Loss', 'Verification', 'department', 'The', 'S', 'BA', 'collects', 'the', 'requests', 'loan', 'requests', 'from', 'the', 'victims', 'The', 'S', 'BA', 'mails', 'out', 'applications', 'app', 'li', 'caton', 'form', 'The', 'S', 'BAset', 'sup', 'temporary', 'centers', 'in', 'the', 'affected', 'areas'];True
BPMAI;['x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0'];True
BPMAI;['Approval', 'sent', 'Approve', 'and', 'sign', 'off', 'on', 'Test', 'Strips', 'or', 'Test', 'PDF', 'Approved', 'Quote', 'Approved', 'Quote', 'Approved', 'Quote', 'Approved', 'Quote', 'Approved', 'Test', 'Strips', 'Test', 'PDF', 'Approved', 'Test', 'Strips', 'Test', 'PDF', 'Artwork', 'sent', 'to', 'Creative', 'Director', 'Artwork', 'submitted', 'Assess', 'if', 'exhibit', 'is', 'Install', 'and', 'Dismantle', 'or', 'standard', 'Assess', 'if', 'Purchased', 'Exhibit', 'requires', 'pre', 'build', 'Assess', 'if', 'Rental', 'Exhibit', 'requires', 'pre', 'build', 'Attend', 'meeting', 'Check', 'and', 'pack', 'away', 'returned', 'hardware', 'Check', 'if', 'ID', 'only', 'Hardware', 'is', 'owned', 'by', 'client', 'or', 'Skyline', 'Check', 'quality', 'of', 'printed', 'fabric', 'place', 'in', 'designated', 'production', 'area', 'Check', 'Tray', '1', 'Chosen', 'products', 'Chosen', 'products', 'Chosen', 'products', 'Chosen', 'products', 'Chosen', 'stock', 'Chosen', 'stock', 'Chosen', 'stock', 'Chosen', 'stock', 'Client', 'owned', 'Complete', 'design', 'services', 'Complete', 'ID', 'Services', 'Completed', 'Designs', 'Completed', 'Designs', 'Completed', 'Project', 'Folder', 'Completed', 'Project', 'Folder', 'Conduct', 'meeting', 'Confirm', 'meeting', 'Create', 'non', 'custom', 'graphics', 'Create', 'custom', 'booth', 'graphics', 'Create', 'Project', 'Folder', 'Creative', 'Director', 'Creative', 'Director', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Determine', 'if', 'custom', 'or', 'non', 'custom', 'booth', 'graphics', 'Determine', 'if', 'artwork', 'is', 'in', 'Project', 'Folder', 'Determine', 'if', 'artwork', 'ready', 'for', 'submission', 'Determine', 'if', 'materials', 'in', 'stock', 'Determine', 'if', 'Olsen', 'or', 'Bandstand', 'products', 'Determine', 'type', 'of', 'printing', 'required', 'Determine', 'type', 'of', 'exhibit', 'required', 'Dispatch', 'order', 'as', 'per', 'job', 'details', 'Dispatch', 'order', 'as', 'per', 'job', 'details', 'Distribute', 'Project', 'Folder', 'tasks', 'Eli', 'citation', 'Eli', 'citation', 'Fit', 'graphics', 'into', 'display', 'Fit', 'Olsen', 'Flag', 'Project', 'Folder', 'with', 'bungie', 'cord', 'Forward', 'artwork', 'on', 'to', 'Sales', 'Team', 'Generate', 'Quote', 'Generate', 'in', 'voice', 'Give', 'verbal', 'overview', 'of', 'the', 'job', 'to', 'Production', 'Service', 'Assistant', 'Have', 'Production', 'Assistant', 'fit', 'graphics', 'Have', 'Production', 'Assistant', 'fit', 'graphics', 'In', 'house', 'printing', 'job', 'moved', 'to', 'Printing', 'Rips', 'Inspect', 'sign', 'off', 'on', 'completed', 'project', 'Inspection', 'Sign', 'off', 'given', 'In', 'voice', 'In', 'voice', 'In', 'voice', 'In', 'voice', 'In', 'voice', 'Sent', 'Job', 'Packet', 'Transfered', 'Liaise', 'with', 'Skyline', 'staff', 'Meeting', 'time', 'location', 'sent', 'Monitor', 'other', 'project', 'progress', 'Monitor', 'other', 'project', 'progress', 'Non', 'custom', 'graphics', 'transferred', 'Notification', 'sent', 'Notify', 'Project', 'Coordinator', 'of', 'submitted', 'artwork', 'Operations', 'Project', 'Coordinator', 'Operations', 'Project', 'Coordinator', 'Organise', 'meeting', 'Paid', 'In', 'voice', 'Paid', 'In', 'voice', 'Pay', 'for', 'Skyline', 'services', 'Payment', 'Sent', 'Perform', 'pre', 'build', 'of', 'hardware', 'as', 'project', 'is', 'custom', 'job', 'Perform', 'physical', 'printing', 'or', 'artwork', 'Perform', 'pre', 'build', 'of', 'hardware', 'as', 'project', 'is', 'custom', 'job', 'Photograph', 'completed', 'project', 'Pick', 'stock', 'and', 'attach', 'vendor', 'form', 'to', 'packed', 'items', 'Pick', 'stock', 'and', 'configure', 'display', 'Pick', 'stock', 'and', 'configure', 'display', 'Pick', 'the', 'relevant', 'flag', 'hardware', 'from', 'stock', 'Place', 'digital', 'prints', 'rollin', 'designated', 'production', 'area', 'Place', 'Project', 'Folder', 'in', 'Service', 'Team', 'Leader', 'stray', 'until', 'hardware', 'returned', 'Place', 'Project', 'Folder', 'into', 'Tray', '2', 'and', 'leave', 'until', 'notified', 'by', 'Creative', 'Director', 'that', 'artwork', 'has', 'been', 'submitted', 'Place', 'report', 'one', 'very', 'staff', 'members', 'desk', 'Prepare', 'Bandstand', 'Project', 'Folder', 'for', 'dispatch', 'Prepare', 'for', 'Olsen', 'Brand', 'stand', 'orders', 'Prepare', 'for', 'standard', 'order', 'Previous', 'or', 'New', 'Client', 'Previous', 'or', 'New', 'Client', 'Printout', 'Production', 'Report', 'Printout', 'relevant', 'product', 'pamphlets', 'Printed', 'copies', 'of', 'Production', 'Report', 'Printed', 'copies', 'of', 'Production', 'Report', 'Process', 'order', 'and', 'place', 'Project', 'Folder', 'in', 'Tray', '3', 'Process', 'stock', 'order', 'Prod', 'Forms', 'Prod', 'Forms', 'Product', 'pamphlets', 'Product', 'pamphlets', 'Product', 'pamphlets', 'Product', 'pamphlets', 'Production', 'Service', 'Assistant', 'Production', 'drawings', 'Project', 'advice', 'sent', 'Production', 'drawings', 'and', 'copy', 'of', 'PA', 'sent', 'to', 'Service', 'Production', 'Project', 'Advice', 'Project', 'Advice', 'Project', 'Advice', 'Project', 'Advice', 'Project', 'Drawings', 'Project', 'Drawings', 'Project', 'Drawings', 'Project', 'Folder', 'Project', 'Folder', 'Project', 'Folder', 'Project', 'Folder', 'Project', 'Folder', 'Project', 'Folder', 'Project', 'Folder', 'Project', 'Folder', 'returned', 'for', 'invoicing', 'Project', 'Folder', 'sent', 'for', 'invoicing', 'Project', 'Folder', 'transferred', 'Project', 'Folder', 'transferred', 'Project', 'Folder', 'transferred', 'to', 'Production', 'Service', 'Assistant', 'Put', 'Project', 'Folder', 'in', 'Tray', '1', 'on', 'Project', 'Coordinators', 'desk', 'Quote', 'Quote', 'Quote', 'Quote', 'Quote', 'approved', 'Quote', 'approved', 'Quote', 'sent', 'Receive', 'sign', 'off', 'for', 'completed', 'project', 'Receive', 'artwork', 'Receive', 'completed', 'Project', 'Folder', 'Receive', 'in', 'voice', 'Receive', 'notification', 'of', 'if', 'artwork', 'submitted', 'with', 'Project', 'Folder', 'Receive', 'notification', 'of', 'submitted', 'artwork', 'Receive', 'Order', 'from', 'supplier', 'Receive', 'order', 'from', 'supplier', 'Receive', 'ordered', 'stock', 'and', 'vendor', 'form', 'Receive', 'overview', 'of', 'the', 'job', 'from', 'Creative', 'Director', 'Receive', 'payment', 'Receive', 'Production', 'Drawings', 'and', 'copy', 'of', 'PA', 'Receive', 'Project', 'Folder', 'Receive', 'Project', 'Folder', 'Receive', 'Project', 'Folder', 'Receive', 'Project', 'Folder', 'Receive', 'Project', 'Folder', 'Receive', 'request', 'for', 'meeting', 'Receive', 'returned', 'hardware', 'Receive', 'sign', 'off', 'Receive', 'Skyline', 'Product', 'Receive', 'Stock', 'Vendor', 'Form', 'Receive', 'Test', 'Strips', 'or', 'Test', 'PDF', 'Receive', 'vendor', 'form', 'and', 'stock', 'order', 'Record', 'artwork', 'as', 'available', 'Record', 'artwork', 'as', 'unavailable', 'Remove', 'stock', 'from', 'holding', 'area', 'and', 'return', 'vendor', 'form', 'to', 'Project', 'Folder', 'Request', 'fitting', 'of', 'graphics', 'Request', 'Sales', 'Member', 'managing', 'client', 'to', 'inspect', 'completed', 'project', 'Request', 'Sent', 'Return', 'Project', 'Folder', 'to', 'Operations', 'Coordinator', 'Return', 'vendor', 'form', 'Return', 'vendor', 'form', 'to', 'Project', 'Coordinator', 'to', 'order', 'out', 'of', 'stock', 'items', 'Review', 'quote', 'Review', 'Test', 'Strips', 'or', 'Test', 'PDF', 'Sales', 'Marketing', 'Team', 'Sales', 'Marketing', 'Team', 'Send', 'in', 'voice', 'to', 'client', 'Send', 'quote', 'Send', 'request', 'for', 'meeting', 'Send', 'Test', 'Strips', 'or', 'Test', 'PDF', 'to', 'client', 'for', 'sign', 'off', 'Service', 'Production', 'Team', 'Service', 'Production', 'Team', 'Service', 'Team', 'Leader', 'Skyline', 'project', 'owned', 'exhibit', 'Stock', 'Vendor', 'forms', 'sent', 'Stock', 'Vendor', 'forms', 'sent', 'to', 'Service', 'Production', 'Submit', 'artwork', 'to', 'Creative', 'Director', 'Test', 'hang', 'panels', 'Test', 'strips', 'PDFs', 'sent', 'Test', 'Strips', 'Test', 'PDF', 'Test', 'Strips', 'Test', 'PDF', 'Test', 'Strips', 'Test', 'PDF', 'Test', 'Strips', 'Test', 'PDF', 'Test', 'Strips', 'Test', 'PDF', 'Transfer', 'entire', 'Project', 'Folder', 'to', 'Creative', 'Director', 'Transfer', 'graphics', 'to', 'Service', 'Team', 'Leader', 'Transfer', 'Project', 'Folder', 'to', 'Coordinator', 'to', 'process', 'order', 'with', 'supplier', 'Transfer', 'Project', 'Folder', 'to', 'Coordinator', 'to', 'process', 'order', 'with', 'supplier', 'Transfer', 'Project', 'Folder', 'to', 'Coordinator', 'to', 'process', 'order', 'with', 'supplier', 'Transfer', 'Project', 'Folder', 'to', 'Production', 'Service', 'Assistant', 'Transfer', 'Project', 'Folder', 'to', 'Sales', 'Marketing', 'for', 'invoicing', 'Transfer', 'project', 'folder', 'to', 'Service', 'Team', 'Leader', 'Upload', 'art', 'for', '3', 'rd', 'Party', 'to', 'art', 'supplier', 'Upload', 'art', 'for', 'Brand', 'stand', 'order', 'to', 'art', 'supplier', 'Upload', 'art', 'for', 'Olsen', 'Flag', 'order', 'to', 'supplier', 'Validated', 'Project', 'Folder', 'Validated', 'Project', 'Folder', 'Vendor', 'forms', 'Vendor', 'forms', 'Verbal', 'overview', 'given', 'Verification', 'Verify', 'all', 'forms', 'signed', 'and', 'stock', 'delivered', 'to', 'client', 'Verify', 'if', 'details', 'in', 'Project', 'Folder', 'are', 'correct', 'Wait', 'for', 'Project', 'Folder', 'Wait', 'until', 'art', 'is', 'submitted', 'by', 'client', 'Wait', 'until', 'artwork', 'completed'];True
